cl_sig,pq_sig,cl,pq,delay,loss,mtu,idx,connections,user_sec,real_sec
rsa3072,falcon512,p256,bikel1,5,1,1280,0,192.0,,11.0
rsa3072,falcon512,p256,bikel1,5,1,1500,0,131.0,,11.0
rsa3072,falcon512,p256,bikel1,5,1,576,0,186.0,,11.0
rsa3072,falcon512,p256,bikel1,5,5,1280,0,22.0,,11.0
rsa3072,falcon512,p256,bikel1,5,5,1500,0,43.0,,11.0
rsa3072,falcon512,p256,frodo640shake,5,0,1280,0,151.0,,11.0
rsa3072,falcon512,p256,frodo640shake,5,0,1500,0,150.0,,11.0
rsa3072,falcon512,p256,frodo640shake,5,0,576,0,144.0,,11.0
rsa3072,falcon512,p256,frodo640shake,5,1,1280,0,104.0,,11.0
rsa3072,falcon512,p256,frodo640shake,5,1,1500,0,123.0,,11.0
rsa3072,falcon512,p256,frodo640shake,5,1,576,0,145.0,,11.0
rsa3072,falcon512,p256,frodo640shake,5,5,1500,0,38.0,,11.0
rsa3072,falcon512,p256,hqc128,5,0,1280,0,47.0,,11.0
rsa3072,falcon512,p256,hqc128,5,0,1500,0,47.0,,11.0
rsa3072,falcon512,p256,hqc128,5,0,576,0,48.0,,11.0
rsa3072,falcon512,p256,hqc128,5,1,1280,0,54.0,,11.0
rsa3072,falcon512,p256,hqc128,5,1,1500,0,47.0,,11.0
rsa3072,falcon512,p256,hqc128,5,1,576,0,52.0,,11.0
rsa3072,falcon512,p256,hqc128,5,5,1500,0,,,
rsa3072,falcon512,p256,mlkem512,5,0,1280,0,226.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,0,1500,0,229.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,0,576,0,236.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,1,1280,0,189.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,1,1500,0,153.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,0,1280,0,265.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,0,1500,0,270.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,0,576,0,260.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,1,1280,0,182.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,1,1500,0,284.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,1,576,0,175.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,5,1280,0,84.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,5,1500,0,81.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,0,1280,0,199.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,0,1500,0,202.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,0,576,0,171.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,1,1280,0,150.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,1,1500,0,151.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,1,576,0,107.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,5,1500,0,71.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,0,1280,0,49.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,0,1500,0,48.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,0,576,0,47.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,1,1280,0,61.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,1,1500,0,51.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,1,576,0,55.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,5,1500,0,,,
rsa3072,falcon512,x25519,mlkem512,5,0,1280,0,246.0,,11.0
rsa3072,falcon512,x25519,mlkem512,5,0,1500,0,281.0,,11.0
rsa3072,falcon512,x25519,mlkem512,5,0,576,0,270.0,,11.0
rsa3072,falcon512,x25519,mlkem512,5,1,1280,0,,,
rsa3072,falcon512,x25519,mlkem512,5,1,1500,0,192.0,,11.0
rsa3072,falcon512,x448,bikel1,5,0,1280,0,236.0,,11.0
rsa3072,falcon512,x448,bikel1,5,0,1500,0,227.0,,11.0
rsa3072,falcon512,x448,bikel1,5,0,576,0,212.0,,11.0
rsa3072,falcon512,x448,bikel1,5,1,1280,0,186.0,,11.0
rsa3072,falcon512,x448,bikel1,5,1,1500,0,151.0,,11.0
rsa3072,falcon512,x448,bikel1,5,1,576,0,184.0,,11.0
rsa3072,falcon512,x448,bikel1,5,5,1500,0,46.0,,12.0
rsa3072,falcon512,x448,frodo640shake,5,0,1280,0,169.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,0,1500,0,174.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,0,576,0,153.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,1,1280,0,174.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,1,1500,0,133.0,,11.0
rsa3072,falcon512,x448,hqc128,5,0,1280,0,48.0,,11.0
rsa3072,falcon512,x448,hqc128,5,0,1500,0,48.0,,11.0
rsa3072,falcon512,x448,hqc128,5,0,576,0,50.0,,11.0
rsa3072,falcon512,x448,hqc128,5,1,1280,0,46.0,,11.0
rsa3072,falcon512,x448,hqc128,5,1,1500,0,53.0,,11.0
rsa3072,falcon512,x448,hqc128,5,1,576,0,61.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,0,1280,0,243.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,0,1500,0,250.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,0,576,0,260.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,1,1280,0,,,
rsa3072,falcon512,x448,mlkem512,5,1,1500,0,147.0,,11.0
rsa3072,mayo1,p256,bikel1,5,0,1280,0,199.0,,11.0
rsa3072,mayo1,p256,bikel1,5,0,1500,0,204.0,,11.0
rsa3072,mayo1,p256,bikel1,5,0,576,0,215.0,,11.0
rsa3072,mayo1,p256,bikel1,5,1,1280,0,174.0,,11.0
rsa3072,mayo1,p256,bikel1,5,1,1500,0,162.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,0,1280,0,152.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,0,1500,0,137.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,0,576,0,145.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,1,1280,0,140.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,1,1500,0,149.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,1,576,0,172.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,5,1500,0,85.0,,11.0
rsa3072,mayo1,p256,hqc128,5,0,1280,0,47.0,,11.0
rsa3072,mayo1,p256,hqc128,5,0,1500,0,47.0,,11.0
rsa3072,mayo1,p256,hqc128,5,0,576,0,51.0,,11.0
rsa3072,mayo1,p256,hqc128,5,1,1280,0,60.0,,11.0
rsa3072,mayo1,p256,hqc128,5,1,1500,0,50.0,,11.0
rsa3072,mayo1,p256,hqc128,5,1,576,0,69.0,,11.0
rsa3072,mayo1,p256,hqc128,5,5,1500,0,44.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,0,1280,0,220.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,0,1500,0,227.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,0,576,0,245.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,1,1280,0,189.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,0,1280,0,280.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,0,1500,0,276.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,0,576,0,272.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,1,1280,0,191.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,1,1500,0,165.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,0,1280,0,198.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,0,1500,0,204.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,0,576,0,173.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,1,1280,0,145.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,1,1500,0,201.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,1,576,0,160.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,5,1500,0,69.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,0,1280,0,49.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,0,1500,0,49.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,0,576,0,56.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,1,1280,0,73.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,1,1500,0,57.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,0,1280,0,268.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,0,1500,0,252.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,0,576,0,293.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,1,1280,0,133.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,1,1500,0,192.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,1,576,0,280.0,,11.0
rsa3072,mayo1,x448,bikel1,5,0,1280,0,231.0,,11.0
rsa3072,mayo1,x448,bikel1,5,0,1500,0,239.0,,11.0
rsa3072,mayo1,x448,bikel1,5,0,576,0,257.0,,11.0
rsa3072,mayo1,x448,bikel1,5,1,1280,0,200.0,,11.0
rsa3072,mayo1,x448,bikel1,5,1,1500,0,273.0,,11.0
rsa3072,mayo1,x448,bikel1,5,1,576,0,237.0,,11.0
rsa3072,mayo1,x448,bikel1,5,5,1500,0,83.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,0,1280,0,183.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,0,1500,0,174.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,0,576,0,157.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,1,1280,0,111.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,1,1500,0,,,
rsa3072,mayo1,x448,hqc128,5,0,1280,0,49.0,,11.0
rsa3072,mayo1,x448,hqc128,5,0,1500,0,50.0,,11.0
rsa3072,mayo1,x448,hqc128,5,0,576,0,53.0,,11.0
rsa3072,mayo1,x448,hqc128,5,1,1280,0,,,
rsa3072,mayo1,x448,hqc128,5,1,1500,0,57.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,0,1280,0,261.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,0,1500,0,255.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,0,576,0,274.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,1,1280,0,224.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,1,1500,0,167.0,,12.0
rsa3072,mayo1,x448,mlkem512,5,1,576,0,239.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,0,1280,0,204.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,0,1500,0,203.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,0,576,0,191.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,1,1280,0,284.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,1,1500,0,,,
rsa3072,mldsa44,p256,frodo640shake,5,0,1280,0,144.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,0,1500,0,152.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,0,576,0,141.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,1,1280,0,115.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,1,1500,0,133.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,1,576,0,119.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,0,1280,0,46.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,0,1500,0,47.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,0,576,0,46.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,1,1280,0,54.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,1,1500,0,43.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,1,576,0,42.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,0,1280,0,243.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,0,1500,0,237.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,0,576,0,235.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,1,1280,0,185.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,1,1500,0,198.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,1,576,0,,,
rsa3072,mldsa44,x25519,bikel1,5,0,1280,0,258.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,0,1500,0,263.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,0,576,0,257.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,1,1280,0,233.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,0,1280,0,203.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,0,1500,0,204.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,0,576,0,162.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,1,1280,0,148.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,1,1500,0,136.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,1,576,0,140.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,0,1280,0,51.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,0,1500,0,52.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,0,576,0,51.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,1,1280,0,54.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,1,1500,0,44.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,1,576,0,57.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,5,1500,0,,,
rsa3072,mldsa44,x25519,mlkem512,5,0,1280,0,286.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,0,1500,0,280.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,0,576,0,249.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,1,1280,0,174.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,1,1500,0,76.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,1,576,0,130.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,0,1280,0,220.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,0,1500,0,245.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,0,576,0,216.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,1,1280,0,253.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,1,1500,0,195.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,1,576,0,217.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,0,1280,0,180.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,0,1500,0,179.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,0,576,0,149.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,1,1280,0,162.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,1,1500,0,120.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,1,576,0,129.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,0,1280,0,50.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,0,1500,0,50.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,0,576,0,51.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,1,1280,0,56.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,1,1500,0,49.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,1,576,0,60.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,0,1280,0,250.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,0,1500,0,261.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,0,576,0,249.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,1,1280,0,195.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,1,1500,0,190.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,1,576,0,181.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,0,1280,0,195.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,0,1500,0,191.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,0,576,0,226.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,1,1280,0,,,
rsa3072,snova2454shake,p256,bikel1,5,1,1500,0,131.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,0,1280,0,145.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,0,1500,0,145.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,0,576,0,171.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,1,1280,0,127.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,1,1500,0,197.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,1,576,0,148.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,0,1280,0,50.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,0,1500,0,46.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,0,576,0,57.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,1,1280,0,63.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,1,1500,0,46.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,1,576,0,64.0,,11.0
rsa3072,snova2454shake,p256,mlkem512,5,0,1280,0,224.0,,11.0
rsa3072,snova2454shake,p256,mlkem512,5,0,1500,0,216.0,,11.0
rsa3072,snova2454shake,p256,mlkem512,5,0,576,0,281.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,0,1280,0,267.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,0,1500,0,249.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,0,576,0,290.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,1,1500,0,209.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,0,1280,0,198.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,0,1500,0,190.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,0,576,0,195.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,1,1280,0,161.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,1,1500,0,114.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,1,576,0,148.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,0,1280,0,49.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,0,1500,0,48.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,0,576,0,56.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,1,1500,0,61.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,0,1280,0,259.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,0,1500,0,253.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,0,576,0,288.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,1,1280,0,192.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,1,1500,0,223.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,1,576,0,,,
rsa3072,snova2454shake,x448,bikel1,5,0,1280,0,222.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,0,1500,0,216.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,0,576,0,238.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,1,1280,0,277.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,1,1500,0,184.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,1,576,0,214.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,5,1500,0,,,
rsa3072,snova2454shake,x448,frodo640shake,5,0,1280,0,170.0,,11.0
rsa3072,snova2454shake,x448,frodo640shake,5,0,1500,0,160.0,,11.0
rsa3072,snova2454shake,x448,frodo640shake,5,0,576,0,179.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,1280,0,51.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,1500,0,48.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,576,0,60.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,1,1500,0,67.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,1280,0,261.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,1500,0,249.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,576,0,284.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,1,1280,0,168.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,1,1500,0,175.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,1280,0,73.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,1500,0,64.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,576,0,72.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,1280,0,67.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,1500,0,58.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,576,0,71.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,5,1500,0,40.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,1280,0,61.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,1500,0,51.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,576,0,61.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,1280,0,50.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,1500,0,44.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,576,0,71.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,5,1280,0,56.0,,12.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,5,1500,0,43.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,5,576,0,27.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,1280,0,33.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,1500,0,33.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,576,0,32.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,1280,0,46.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,1500,0,35.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,576,0,50.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,1280,0,75.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,1500,0,75.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,576,0,76.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,1280,0,91.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,1500,0,56.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,576,0,106.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,1280,0,80.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,1500,0,80.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,576,0,81.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,1280,0,83.0,,12.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,1500,0,79.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,576,0,85.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,5,1500,0,34.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,1280,0,70.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,1500,0,72.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,576,0,69.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,1280,0,83.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,1500,0,64.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,576,0,84.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,5,1280,0,48.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,5,1500,0,46.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,5,576,0,56.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,1280,0,35.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,1500,0,30.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,576,0,33.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,1280,0,37.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,1500,0,32.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,576,0,45.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,5,1500,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,1280,0,78.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,1500,0,72.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,576,0,83.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,1280,0,80.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,1500,0,78.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,576,0,92.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,5,1500,0,30.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,1280,0,72.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,1500,0,69.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,576,0,77.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,1280,0,102.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,1500,0,70.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,576,0,95.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,1280,0,64.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,1500,0,60.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,576,0,64.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,1280,0,103.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,1500,0,51.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,576,0,56.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,5,1280,0,,,
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,1280,0,32.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,1500,0,33.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,576,0,33.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,1280,0,41.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,1500,0,37.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,576,0,43.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,5,1500,0,,,
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,0,1280,0,81.0,,11.0
