cl_sig,pq_sig,cl,pq,delay,loss,mtu,idx,connections,user_sec,real_sec
rsa3072,falcon512,p256,mlkem512,5,0,1280,0,305.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,0,1500,0,310.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,0,576,0,324.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,1,1280,0,150.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,1,1500,0,157.0,,11.0
rsa3072,falcon512,p256,mlkem512,5,1,576,0,172.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,0,1280,0,362.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,0,1500,0,361.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,0,576,0,303.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,1,1280,0,220.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,1,1500,0,213.0,,11.0
rsa3072,falcon512,x25519,bikel1,5,1,576,0,193.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,0,1280,0,276.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,0,1500,0,311.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,0,576,0,208.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,1,1280,0,199.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,1,1500,0,200.0,,11.0
rsa3072,falcon512,x25519,frodo640shake,5,1,576,0,152.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,0,1280,0,110.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,0,1500,0,109.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,0,576,0,110.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,1,1280,0,106.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,1,1500,0,111.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,1,576,0,112.0,,11.0
rsa3072,falcon512,x25519,hqc128,5,5,1500,0,,,
rsa3072,falcon512,x25519,mlkem512,5,0,1280,0,335.0,,11.0
rsa3072,falcon512,x25519,mlkem512,5,0,1500,0,329.0,,11.0
rsa3072,falcon512,x25519,mlkem512,5,0,576,0,345.0,,11.0
rsa3072,falcon512,x25519,mlkem512,5,1,1280,0,135.0,,11.0
rsa3072,falcon512,x25519,mlkem512,5,1,1500,0,183.0,,11.0
rsa3072,falcon512,x448,bikel1,5,0,1280,0,309.0,,11.0
rsa3072,falcon512,x448,bikel1,5,0,1500,0,308.0,,11.0
rsa3072,falcon512,x448,bikel1,5,0,576,0,271.0,,11.0
rsa3072,falcon512,x448,bikel1,5,1,1280,0,204.0,,11.0
rsa3072,falcon512,x448,bikel1,5,1,1500,0,229.0,,11.0
rsa3072,falcon512,x448,bikel1,5,1,576,0,178.0,,11.0
rsa3072,falcon512,x448,bikel1,5,5,1500,0,50.0,,12.0
rsa3072,falcon512,x448,frodo640shake,5,0,1280,0,252.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,0,1500,0,275.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,0,576,0,199.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,1,1280,0,159.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,1,1500,0,195.0,,11.0
rsa3072,falcon512,x448,frodo640shake,5,1,576,0,127.0,,11.0
rsa3072,falcon512,x448,hqc128,5,0,1280,0,102.0,,11.0
rsa3072,falcon512,x448,hqc128,5,0,1500,0,102.0,,11.0
rsa3072,falcon512,x448,hqc128,5,0,576,0,104.0,,11.0
rsa3072,falcon512,x448,hqc128,5,1,1280,0,90.0,,11.0
rsa3072,falcon512,x448,hqc128,5,1,1500,0,102.0,,11.0
rsa3072,falcon512,x448,hqc128,5,1,576,0,104.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,0,1280,0,334.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,0,1500,0,335.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,0,576,0,339.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,1,1280,0,146.0,,11.0
rsa3072,falcon512,x448,mlkem512,5,1,1500,0,243.0,,11.0
rsa3072,mayo1,p256,bikel1,5,0,1280,0,308.0,,11.0
rsa3072,mayo1,p256,bikel1,5,0,1500,0,243.0,,11.0
rsa3072,mayo1,p256,bikel1,5,0,576,0,269.0,,11.0
rsa3072,mayo1,p256,bikel1,5,1,1280,0,194.0,,11.0
rsa3072,mayo1,p256,bikel1,5,1,1500,0,187.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,0,1280,0,200.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,0,1500,0,202.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,0,576,0,165.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,1,1280,0,147.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,1,1500,0,171.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,1,576,0,193.0,,11.0
rsa3072,mayo1,p256,frodo640shake,5,5,1500,0,58.0,,11.0
rsa3072,mayo1,p256,hqc128,5,0,1280,0,94.0,,11.0
rsa3072,mayo1,p256,hqc128,5,0,1500,0,85.0,,11.0
rsa3072,mayo1,p256,hqc128,5,0,576,0,102.0,,11.0
rsa3072,mayo1,p256,hqc128,5,1,1280,0,106.0,,11.0
rsa3072,mayo1,p256,hqc128,5,1,1500,0,116.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,0,1280,0,305.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,0,1500,0,259.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,0,576,0,315.0,,11.0
rsa3072,mayo1,p256,mlkem512,5,1,1280,0,155.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,0,1280,0,329.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,0,1500,0,291.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,0,576,0,293.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,1,1280,0,234.0,,11.0
rsa3072,mayo1,x25519,bikel1,5,1,1500,0,213.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,0,1280,0,239.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,0,1500,0,227.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,0,576,0,193.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,1,1280,0,185.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,1,1500,0,210.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,1,576,0,157.0,,11.0
rsa3072,mayo1,x25519,frodo640shake,5,5,1500,0,,,
rsa3072,mayo1,x25519,hqc128,5,0,1280,0,85.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,0,1500,0,82.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,0,576,0,101.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,1,1280,0,107.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,1,1500,0,108.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,1,576,0,90.0,,11.0
rsa3072,mayo1,x25519,hqc128,5,5,1500,0,,,
rsa3072,mayo1,x25519,mlkem512,5,0,1280,0,319.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,0,1500,0,262.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,0,576,0,341.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,1,1280,0,165.0,,11.0
rsa3072,mayo1,x25519,mlkem512,5,1,1500,0,220.0,,11.0
rsa3072,mayo1,x448,bikel1,5,0,1280,0,313.0,,11.0
rsa3072,mayo1,x448,bikel1,5,0,1500,0,245.0,,11.0
rsa3072,mayo1,x448,bikel1,5,0,576,0,274.0,,11.0
rsa3072,mayo1,x448,bikel1,5,1,1280,0,,,
rsa3072,mayo1,x448,bikel1,5,1,1500,0,196.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,0,1280,0,248.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,0,1500,0,240.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,0,576,0,188.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,1,1280,0,208.0,,11.0
rsa3072,mayo1,x448,frodo640shake,5,1,1500,0,,,
rsa3072,mayo1,x448,hqc128,5,0,1280,0,88.0,,11.0
rsa3072,mayo1,x448,hqc128,5,0,1500,0,78.0,,11.0
rsa3072,mayo1,x448,hqc128,5,0,576,0,100.0,,11.0
rsa3072,mayo1,x448,hqc128,5,1,1280,0,127.0,,11.0
rsa3072,mayo1,x448,hqc128,5,1,1500,0,86.0,,11.0
rsa3072,mayo1,x448,hqc128,5,1,576,0,93.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,0,1280,0,320.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,0,1500,0,275.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,0,576,0,329.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,1,1280,0,157.0,,11.0
rsa3072,mayo1,x448,mlkem512,5,1,1500,0,201.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,0,1280,0,318.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,0,1500,0,320.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,0,576,0,276.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,1,1280,0,162.0,,11.0
rsa3072,mldsa44,p256,bikel1,5,1,576,0,192.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,0,1280,0,232.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,0,1500,0,235.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,0,576,0,161.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,1,1280,0,157.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,1,1500,0,94.0,,11.0
rsa3072,mldsa44,p256,frodo640shake,5,1,576,0,80.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,0,1280,0,98.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,0,1500,0,97.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,0,576,0,99.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,1,1280,0,105.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,1,1500,0,103.0,,11.0
rsa3072,mldsa44,p256,hqc128,5,1,576,0,122.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,0,1280,0,310.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,0,1500,0,309.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,0,576,0,275.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,1,1280,0,126.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,1,1500,0,229.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,1,576,0,236.0,,11.0
rsa3072,mldsa44,p256,mlkem512,5,5,1500,0,87.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,0,1280,0,372.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,0,1500,0,366.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,0,576,0,309.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,1,1280,0,169.0,,11.0
rsa3072,mldsa44,x25519,bikel1,5,1,576,0,219.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,0,1280,0,265.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,0,1500,0,265.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,0,576,0,177.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,1,1280,0,184.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,1,1500,0,152.0,,11.0
rsa3072,mldsa44,x25519,frodo640shake,5,1,576,0,134.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,0,1280,0,107.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,0,1500,0,109.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,0,576,0,114.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,1,1280,0,113.0,,11.0
rsa3072,mldsa44,x25519,hqc128,5,1,1500,0,100.0,,12.0
rsa3072,mldsa44,x25519,hqc128,5,1,576,0,85.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,0,1280,0,368.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,0,1500,0,357.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,0,576,0,294.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,1,1280,0,212.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,1,1500,0,195.0,,11.0
rsa3072,mldsa44,x25519,mlkem512,5,1,576,0,206.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,0,1280,0,310.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,0,1500,0,308.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,0,576,0,280.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,1,1280,0,158.0,,11.0
rsa3072,mldsa44,x448,bikel1,5,1,1500,0,75.0,,15.0
rsa3072,mldsa44,x448,bikel1,5,1,576,0,123.0,,12.0
rsa3072,mldsa44,x448,frodo640shake,5,0,1280,0,236.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,0,1500,0,239.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,0,576,0,174.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,1,1280,0,96.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,1,1500,0,192.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,1,576,0,150.0,,11.0
rsa3072,mldsa44,x448,frodo640shake,5,5,1500,0,43.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,0,1280,0,103.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,0,1500,0,100.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,0,576,0,106.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,1,1280,0,112.0,,11.0
rsa3072,mldsa44,x448,hqc128,5,1,1500,0,,,
rsa3072,mldsa44,x448,hqc128,5,1,576,0,110.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,0,1280,0,368.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,0,1500,0,362.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,0,576,0,309.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,1,1280,0,278.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,1,1500,0,204.0,,11.0
rsa3072,mldsa44,x448,mlkem512,5,1,576,0,240.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,0,1280,0,298.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,0,1500,0,292.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,0,576,0,312.0,,11.0
rsa3072,snova2454shake,p256,bikel1,5,1,1500,0,215.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,0,1280,0,198.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,0,1500,0,208.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,0,576,0,167.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,1,1280,0,103.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,1,1500,0,179.0,,11.0
rsa3072,snova2454shake,p256,frodo640shake,5,1,576,0,98.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,0,1280,0,94.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,0,1500,0,94.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,0,576,0,107.0,,11.0
rsa3072,snova2454shake,p256,hqc128,5,1,1500,0,108.0,,11.0
rsa3072,snova2454shake,p256,mlkem512,5,0,1280,0,297.0,,11.0
rsa3072,snova2454shake,p256,mlkem512,5,0,1500,0,300.0,,11.0
rsa3072,snova2454shake,p256,mlkem512,5,0,576,0,319.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,0,1280,0,304.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,0,1500,0,299.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,0,576,0,322.0,,11.0
rsa3072,snova2454shake,x25519,bikel1,5,1,1500,0,202.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,0,1280,0,239.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,0,1500,0,256.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,0,576,0,196.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,1,1280,0,160.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,1,1500,0,192.0,,11.0
rsa3072,snova2454shake,x25519,frodo640shake,5,1,576,0,171.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,0,1280,0,92.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,0,1500,0,84.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,0,576,0,106.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,1,1280,0,96.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,1,1500,0,111.0,,11.0
rsa3072,snova2454shake,x25519,hqc128,5,1,576,0,127.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,0,1280,0,315.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,0,1500,0,321.0,,11.0
rsa3072,snova2454shake,x25519,mlkem512,5,0,576,0,340.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,0,1280,0,284.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,0,1500,0,283.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,0,576,0,307.0,,11.0
rsa3072,snova2454shake,x448,bikel1,5,1,1500,0,253.0,,11.0
rsa3072,snova2454shake,x448,frodo640shake,5,0,1280,0,253.0,,11.0
rsa3072,snova2454shake,x448,frodo640shake,5,0,1500,0,281.0,,11.0
rsa3072,snova2454shake,x448,frodo640shake,5,0,576,0,190.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,1280,0,92.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,1500,0,87.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,576,0,108.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,1,1280,0,107.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,1,1500,0,99.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,1,576,0,113.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,1280,0,310.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,1500,0,313.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,576,0,332.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,1280,0,137.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,1500,0,142.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,576,0,147.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,1280,0,151.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,1500,0,129.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,576,0,124.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,5,1280,0,,,
rsa3072,sphincsshake128fsimple,p256,bikel1,5,5,1500,0,56.0,,13.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,1280,0,121.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,1500,0,119.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,576,0,114.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,1280,0,102.0,,12.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,1500,0,105.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,1280,0,69.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,1500,0,69.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,576,0,75.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,1280,0,84.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,1500,0,65.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,576,0,89.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,5,1500,0,,,
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,1280,0,143.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,1500,0,139.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,576,0,153.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,1280,0,137.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,1500,0,102.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,576,0,121.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,1280,0,142.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,1500,0,146.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,576,0,147.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,1280,0,128.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,1500,0,122.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,576,0,125.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,5,1500,0,67.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,1280,0,136.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,1500,0,135.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,576,0,129.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,1280,0,147.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,1500,0,83.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,1280,0,64.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,1500,0,70.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,576,0,67.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,1280,0,72.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,1500,0,55.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,1280,0,147.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,1500,0,140.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,576,0,158.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,1280,0,101.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,1500,0,146.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,576,0,114.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,1280,0,159.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,1500,0,162.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,576,0,168.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,1280,0,180.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,1500,0,195.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,576,0,75.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,5,1500,0,48.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,1280,0,124.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,1500,0,128.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,576,0,121.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,1280,0,161.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,1500,0,135.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,576,0,122.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,5,1500,0,,,
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,1280,0,67.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,1500,0,58.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,576,0,67.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,1280,0,70.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,1500,0,63.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,0,1280,0,142.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,0,1500,0,146.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,0,576,0,147.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,1,1280,0,158.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,1,1500,0,136.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,1,576,0,146.0,,11.0
