cl_sig,pq_sig,cl,pq,delay,loss,mtu,idx,connections,user_sec,real_sec
p256,snova2454shake,x448,hqc128,5,1,576,0,,,
p256,snova2454shake,x448,mlkem512,5,0,1280,0,211.0,,11.0
p256,snova2454shake,x448,mlkem512,5,0,1500,0,240.0,,11.0
p256,snova2454shake,x448,mlkem512,5,0,576,0,247.0,,11.0
p256,snova2454shake,x448,mlkem512,5,1,1280,0,175.0,,11.0
p256,snova2454shake,x448,mlkem512,5,1,1500,0,139.0,,11.0
p256,snova2454shake,x448,mlkem512,5,1,576,0,177.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,0,1280,0,46.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,0,1500,0,46.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,0,576,0,42.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,1,1280,0,36.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,1,1500,0,31.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,1,576,0,38.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,5,1280,0,,,
p256,sphincsshake128fsimple,p256,bikel1,5,5,1500,0,34.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,0,1280,0,43.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,0,1500,0,39.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,0,576,0,37.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,1,1280,0,33.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,1,1500,0,43.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,1,576,0,29.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,5,1280,0,28.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,5,1500,0,20.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,0,1280,0,20.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,0,1500,0,21.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,0,576,0,20.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,1,1280,0,18.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,1,1500,0,22.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,1,576,0,20.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,0,1280,0,48.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,0,1500,0,53.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,0,576,0,47.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,1,1280,0,42.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,1,1500,0,41.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,1,576,0,41.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,5,1500,0,34.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,0,1280,0,51.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,0,1500,0,56.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,0,576,0,51.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,1,1280,0,47.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,1,1500,0,56.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,1,576,0,48.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,5,1500,0,47.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,0,1280,0,45.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,0,1500,0,48.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,0,576,0,45.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,1,1280,0,39.0,,11.0
