cl_sig,pq_sig,cl,pq,delay,loss,mtu,idx,connections,user_sec,real_sec
p256,falcon512,p256,bikel1,5,0,1280,0,77.0,,11.0
p256,falcon512,p256,bikel1,5,0,1500,0,59.0,,11.0
p256,falcon512,p256,bikel1,5,0,576,0,67.0,,11.0
p256,falcon512,p256,bikel1,5,1,1280,0,58.0,,11.0
p256,falcon512,p256,bikel1,5,1,1500,0,68.0,,11.0
p256,falcon512,p256,bikel1,5,1,576,0,70.0,,11.0
p256,falcon512,p256,bikel1,5,5,1500,0,,,
p256,falcon512,p256,frodo640shake,5,0,1280,0,55.0,,11.0
p256,falcon512,p256,frodo640shake,5,0,1500,0,44.0,,11.0
p256,falcon512,p256,frodo640shake,5,0,576,0,48.0,,11.0
p256,falcon512,p256,frodo640shake,5,1,1280,0,45.0,,11.0
p256,falcon512,p256,frodo640shake,5,1,1500,0,49.0,,11.0
p256,falcon512,p256,frodo640shake,5,1,576,0,44.0,,11.0
p256,falcon512,p256,frodo640shake,5,5,1280,0,26.0,,12.0
p256,falcon512,p256,frodo640shake,5,5,1500,0,33.0,,11.0
p256,falcon512,p256,hqc128,5,0,1280,0,14.0,,11.0
p256,falcon512,p256,hqc128,5,0,1500,0,16.0,,11.0
p256,falcon512,p256,hqc128,5,0,576,0,14.0,,11.0
p256,falcon512,p256,hqc128,5,1,1280,0,13.0,,11.0
p256,falcon512,p256,hqc128,5,1,1500,0,16.0,,11.0
p256,falcon512,p256,hqc128,5,1,576,0,14.0,,11.0
p256,falcon512,p256,hqc128,5,5,1500,0,,,
p256,falcon512,p256,mlkem512,5,0,1280,0,86.0,,11.0
p256,falcon512,p256,mlkem512,5,0,1500,0,93.0,,11.0
p256,falcon512,p256,mlkem512,5,0,576,0,90.0,,11.0
p256,falcon512,p256,mlkem512,5,1,1280,0,93.0,,11.0
p256,falcon512,p256,mlkem512,5,1,1500,0,,,
p256,falcon512,p256,mlkem512,5,1,576,0,102.0,,11.0
p256,falcon512,x25519,bikel1,5,0,1280,0,120.0,,11.0
p256,falcon512,x25519,bikel1,5,0,1500,0,127.0,,11.0
p256,falcon512,x25519,bikel1,5,0,576,0,114.0,,11.0
p256,falcon512,x25519,bikel1,5,1,1280,0,89.0,,11.0
p256,falcon512,x25519,bikel1,5,1,1500,0,90.0,,11.0
p256,falcon512,x25519,bikel1,5,1,576,0,99.0,,11.0
p256,falcon512,x25519,frodo640shake,5,0,1280,0,68.0,,11.0
p256,falcon512,x25519,frodo640shake,5,0,1500,0,74.0,,11.0
p256,falcon512,x25519,frodo640shake,5,0,576,0,67.0,,11.0
p256,falcon512,x25519,frodo640shake,5,1,1280,0,64.0,,11.0
p256,falcon512,x25519,frodo640shake,5,1,1500,0,62.0,,11.0
p256,falcon512,x25519,frodo640shake,5,1,576,0,49.0,,11.0
p256,falcon512,x25519,frodo640shake,5,5,1280,0,,,
p256,falcon512,x25519,frodo640shake,5,5,1500,0,29.0,,11.0
p256,falcon512,x25519,hqc128,5,0,1280,0,15.0,,11.0
p256,falcon512,x25519,hqc128,5,0,1500,0,13.0,,11.0
p256,falcon512,x25519,hqc128,5,0,576,0,16.0,,11.0
p256,falcon512,x25519,hqc128,5,1,1280,0,13.0,,11.0
p256,falcon512,x25519,hqc128,5,1,1500,0,15.0,,11.0
p256,falcon512,x25519,hqc128,5,1,576,0,15.0,,11.0
p256,falcon512,x25519,hqc128,5,5,1280,0,18.0,,11.0
p256,falcon512,x25519,hqc128,5,5,1500,0,15.0,,11.0
p256,falcon512,x25519,hqc128,5,5,576,0,14.0,,11.0
p256,falcon512,x25519,mlkem512,5,0,1280,0,161.0,,11.0
p256,falcon512,x25519,mlkem512,5,0,1500,0,110.0,,11.0
p256,falcon512,x25519,mlkem512,5,0,576,0,140.0,,11.0
p256,falcon512,x25519,mlkem512,5,1,1280,0,78.0,,11.0
p256,falcon512,x25519,mlkem512,5,1,1500,0,126.0,,11.0
p256,falcon512,x25519,mlkem512,5,1,576,0,132.0,,11.0
p256,falcon512,x25519,mlkem512,5,5,1280,0,,,
p256,falcon512,x25519,mlkem512,5,5,1500,0,68.0,,11.0
p256,falcon512,x448,bikel1,5,0,1280,0,97.0,,11.0
p256,falcon512,x448,bikel1,5,0,1500,0,75.0,,11.0
p256,falcon512,x448,bikel1,5,0,576,0,88.0,,11.0
p256,falcon512,x448,bikel1,5,1,1280,0,66.0,,11.0
p256,falcon512,x448,bikel1,5,1,1500,0,92.0,,11.0
p256,falcon512,x448,bikel1,5,1,576,0,57.0,,11.0
p256,falcon512,x448,bikel1,5,5,1500,0,54.0,,11.0
p256,falcon512,x448,frodo640shake,5,0,1280,0,66.0,,11.0
p256,falcon512,x448,frodo640shake,5,0,1500,0,51.0,,11.0
p256,falcon512,x448,frodo640shake,5,0,576,0,57.0,,11.0
p256,falcon512,x448,frodo640shake,5,1,1280,0,71.0,,11.0
p256,falcon512,x448,frodo640shake,5,1,1500,0,50.0,,11.0
p256,falcon512,x448,frodo640shake,5,1,576,0,66.0,,11.0
p256,falcon512,x448,hqc128,5,0,1280,0,16.0,,11.0
p256,falcon512,x448,hqc128,5,0,1500,0,16.0,,11.0
p256,falcon512,x448,hqc128,5,0,576,0,16.0,,11.0
p256,falcon512,x448,hqc128,5,1,1280,0,14.0,,11.0
p256,falcon512,x448,hqc128,5,1,1500,0,18.0,,11.0
p256,falcon512,x448,hqc128,5,1,576,0,16.0,,11.0
p256,falcon512,x448,hqc128,5,5,1280,0,15.0,,11.0
p256,falcon512,x448,hqc128,5,5,1500,0,16.0,,11.0
p256,falcon512,x448,hqc128,5,5,576,0,,,
p256,falcon512,x448,mlkem512,5,0,1280,0,114.0,,11.0
p256,falcon512,x448,mlkem512,5,0,1500,0,123.0,,11.0
p256,falcon512,x448,mlkem512,5,0,576,0,116.0,,11.0
p256,falcon512,x448,mlkem512,5,1,1280,0,105.0,,11.0
p256,falcon512,x448,mlkem512,5,1,1500,0,99.0,,11.0
p256,falcon512,x448,mlkem512,5,1,576,0,103.0,,11.0
p256,falcon512,x448,mlkem512,5,5,1500,0,41.0,,11.0
p256,mayo1,p256,bikel1,5,0,1280,0,74.0,,11.0
p256,mayo1,p256,bikel1,5,0,1500,0,77.0,,11.0
p256,mayo1,p256,bikel1,5,0,576,0,76.0,,11.0
p256,mayo1,p256,bikel1,5,1,1280,0,75.0,,11.0
p256,mayo1,p256,bikel1,5,1,1500,0,51.0,,11.0
p256,mayo1,p256,bikel1,5,1,576,0,78.0,,11.0
p256,mayo1,p256,frodo640shake,5,0,1280,0,53.0,,11.0
p256,mayo1,p256,frodo640shake,5,0,1500,0,56.0,,11.0
p256,mayo1,p256,frodo640shake,5,0,576,0,55.0,,11.0
p256,mayo1,p256,frodo640shake,5,1,1280,0,48.0,,11.0
p256,mayo1,p256,frodo640shake,5,1,1500,0,49.0,,11.0
p256,mayo1,p256,frodo640shake,5,1,576,0,,,
p256,mayo1,p256,hqc128,5,0,1280,0,14.0,,11.0
p256,mayo1,p256,hqc128,5,0,1500,0,15.0,,11.0
p256,mayo1,p256,hqc128,5,0,576,0,15.0,,11.0
p256,mayo1,p256,hqc128,5,1,1280,0,12.0,,11.0
p256,mayo1,p256,hqc128,5,1,1500,0,12.0,,11.0
p256,mayo1,p256,hqc128,5,1,576,0,14.0,,11.0
p256,mayo1,p256,mlkem512,5,0,1280,0,80.0,,11.0
p256,mayo1,p256,mlkem512,5,0,1500,0,87.0,,11.0
p256,mayo1,p256,mlkem512,5,0,576,0,85.0,,11.0
p256,mayo1,p256,mlkem512,5,1,1280,0,79.0,,11.0
p256,mayo1,p256,mlkem512,5,1,1500,0,37.0,,11.0
p256,mayo1,p256,mlkem512,5,1,576,0,52.0,,11.0
p256,mayo1,p256,mlkem512,5,5,1500,0,29.0,,11.0
p256,mayo1,x25519,bikel1,5,0,1280,0,110.0,,11.0
p256,mayo1,x25519,bikel1,5,0,1500,0,121.0,,11.0
p256,mayo1,x25519,bikel1,5,0,576,0,117.0,,11.0
p256,mayo1,x25519,bikel1,5,1,1280,0,122.0,,11.0
p256,mayo1,x25519,bikel1,5,1,1500,0,,,
p256,mayo1,x25519,bikel1,5,1,576,0,100.0,,11.0
p256,mayo1,x25519,frodo640shake,5,0,1280,0,64.0,,11.0
p256,mayo1,x25519,frodo640shake,5,0,1500,0,72.0,,11.0
p256,mayo1,x25519,frodo640shake,5,0,576,0,72.0,,11.0
p256,mayo1,x25519,frodo640shake,5,1,1280,0,61.0,,11.0
p256,mayo1,x25519,frodo640shake,5,1,1500,0,56.0,,11.0
p256,mayo1,x25519,frodo640shake,5,1,576,0,60.0,,11.0
p256,mayo1,x25519,hqc128,5,0,1280,0,16.0,,11.0
p256,mayo1,x25519,hqc128,5,0,1500,0,18.0,,11.0
p256,mayo1,x25519,hqc128,5,0,576,0,16.0,,11.0
p256,mayo1,x25519,hqc128,5,1,1280,0,13.0,,11.0
p256,mayo1,x25519,hqc128,5,1,1500,0,14.0,,11.0
p256,mayo1,x25519,hqc128,5,1,576,0,16.0,,11.0
p256,mayo1,x25519,hqc128,5,5,1500,0,,,
p256,mayo1,x25519,mlkem512,5,0,1280,0,155.0,,11.0
p256,mayo1,x25519,mlkem512,5,0,1500,0,152.0,,11.0
p256,mayo1,x25519,mlkem512,5,0,576,0,166.0,,11.0
p256,mayo1,x25519,mlkem512,5,1,1280,0,84.0,,11.0
p256,mayo1,x25519,mlkem512,5,1,1500,0,112.0,,11.0
p256,mayo1,x25519,mlkem512,5,1,576,0,114.0,,11.0
p256,mayo1,x448,bikel1,5,0,1280,0,100.0,,11.0
p256,mayo1,x448,bikel1,5,0,1500,0,104.0,,11.0
p256,mayo1,x448,bikel1,5,0,576,0,89.0,,11.0
p256,mayo1,x448,bikel1,5,1,1280,0,66.0,,11.0
p256,mayo1,x448,bikel1,5,1,1500,0,80.0,,11.0
p256,mayo1,x448,bikel1,5,1,576,0,90.0,,11.0
p256,mayo1,x448,bikel1,5,5,1500,0,,,
p256,mayo1,x448,frodo640shake,5,0,1280,0,62.0,,11.0
p256,mayo1,x448,frodo640shake,5,0,1500,0,65.0,,11.0
p256,mayo1,x448,frodo640shake,5,0,576,0,62.0,,11.0
p256,mayo1,x448,frodo640shake,5,1,1280,0,52.0,,11.0
p256,mayo1,x448,frodo640shake,5,1,1500,0,52.0,,11.0
p256,mayo1,x448,frodo640shake,5,1,576,0,61.0,,11.0
p256,mayo1,x448,frodo640shake,5,5,1500,0,31.0,,11.0
p256,mayo1,x448,hqc128,5,0,1280,0,15.0,,11.0
p256,mayo1,x448,hqc128,5,0,1500,0,17.0,,11.0
p256,mayo1,x448,hqc128,5,0,576,0,15.0,,11.0
p256,mayo1,x448,hqc128,5,1,1280,0,14.0,,11.0
p256,mayo1,x448,hqc128,5,1,1500,0,13.0,,11.0
p256,mayo1,x448,hqc128,5,1,576,0,17.0,,11.0
p256,mayo1,x448,mlkem512,5,0,1280,0,110.0,,11.0
p256,mayo1,x448,mlkem512,5,0,1500,0,119.0,,11.0
p256,mayo1,x448,mlkem512,5,0,576,0,117.0,,11.0
p256,mayo1,x448,mlkem512,5,1,1280,0,91.0,,11.0
p256,mayo1,x448,mlkem512,5,1,1500,0,92.0,,11.0
p256,mayo1,x448,mlkem512,5,1,576,0,75.0,,11.0
p256,mldsa44,p256,bikel1,5,0,1280,0,84.0,,11.0
p256,mldsa44,p256,bikel1,5,0,1500,0,64.0,,11.0
p256,mldsa44,p256,bikel1,5,0,576,0,72.0,,11.0
p256,mldsa44,p256,bikel1,5,1,1280,0,61.0,,11.0
p256,mldsa44,p256,bikel1,5,1,1500,0,54.0,,11.0
p256,mldsa44,p256,bikel1,5,1,576,0,54.0,,11.0
p256,mldsa44,p256,bikel1,5,5,1280,0,51.0,,11.0
p256,mldsa44,p256,bikel1,5,5,1500,0,35.0,,11.0
p256,mldsa44,p256,frodo640shake,5,0,1280,0,59.0,,11.0
p256,mldsa44,p256,frodo640shake,5,0,1500,0,46.0,,11.0
p256,mldsa44,p256,frodo640shake,5,0,576,0,52.0,,11.0
p256,mldsa44,p256,frodo640shake,5,1,1280,0,46.0,,11.0
p256,mldsa44,p256,frodo640shake,5,1,1500,0,48.0,,11.0
p256,mldsa44,p256,frodo640shake,5,1,576,0,34.0,,11.0
p256,mldsa44,p256,frodo640shake,5,5,1280,0,41.0,,12.0
p256,mldsa44,p256,frodo640shake,5,5,1500,0,,,
p256,mldsa44,p256,hqc128,5,0,1280,0,14.0,,11.0
p256,mldsa44,p256,hqc128,5,0,1500,0,15.0,,11.0
p256,mldsa44,p256,hqc128,5,0,576,0,14.0,,11.0
p256,mldsa44,p256,hqc128,5,1,1280,0,14.0,,11.0
p256,mldsa44,p256,hqc128,5,1,1500,0,15.0,,11.0
p256,mldsa44,p256,hqc128,5,1,576,0,15.0,,11.0
p256,mldsa44,p256,hqc128,5,5,1280,0,,,
p256,mldsa44,p256,hqc128,5,5,1500,0,12.0,,11.0
p256,mldsa44,p256,mlkem512,5,0,1280,0,91.0,,11.0
p256,mldsa44,p256,mlkem512,5,0,1500,0,69.0,,11.0
p256,mldsa44,p256,mlkem512,5,0,576,0,84.0,,11.0
p256,mldsa44,p256,mlkem512,5,1,1280,0,63.0,,11.0
p256,mldsa44,p256,mlkem512,5,1,1500,0,83.0,,11.0
p256,mldsa44,p256,mlkem512,5,1,576,0,76.0,,11.0
p256,mldsa44,p256,mlkem512,5,5,1280,0,48.0,,11.0
p256,mldsa44,x25519,bikel1,5,0,1280,0,127.0,,11.0
p256,mldsa44,x25519,bikel1,5,0,1500,0,116.0,,11.0
p256,mldsa44,x25519,bikel1,5,0,576,0,118.0,,11.0
p256,mldsa44,x25519,bikel1,5,1,1280,0,79.0,,11.0
p256,mldsa44,x25519,bikel1,5,1,1500,0,101.0,,11.0
p256,mldsa44,x25519,bikel1,5,1,576,0,111.0,,11.0
p256,mldsa44,x25519,bikel1,5,5,1280,0,,,
p256,mldsa44,x25519,bikel1,5,5,1500,0,32.0,,11.0
p256,mldsa44,x25519,frodo640shake,5,0,1280,0,71.0,,11.0
p256,mldsa44,x25519,frodo640shake,5,0,1500,0,63.0,,11.0
p256,mldsa44,x25519,frodo640shake,5,0,576,0,74.0,,11.0
p256,mldsa44,x25519,frodo640shake,5,1,1280,0,55.0,,11.0
p256,mldsa44,x25519,frodo640shake,5,1,1500,0,66.0,,11.0
p256,mldsa44,x25519,frodo640shake,5,1,576,0,52.0,,11.0
p256,mldsa44,x25519,frodo640shake,5,5,1280,0,53.0,,11.0
p256,mldsa44,x25519,hqc128,5,0,1280,0,17.0,,11.0
p256,mldsa44,x25519,hqc128,5,0,1500,0,14.0,,11.0
p256,mldsa44,x25519,hqc128,5,0,576,0,16.0,,11.0
p256,mldsa44,x25519,hqc128,5,1,1280,0,14.0,,11.0
p256,mldsa44,x25519,hqc128,5,1,1500,0,16.0,,11.0
p256,mldsa44,x25519,hqc128,5,1,576,0,15.0,,11.0
p256,mldsa44,x25519,hqc128,5,5,1280,0,16.0,,11.0
p256,mldsa44,x25519,hqc128,5,5,1500,0,15.0,,11.0
p256,mldsa44,x25519,mlkem512,5,0,1280,0,174.0,,11.0
p256,mldsa44,x25519,mlkem512,5,0,1500,0,121.0,,11.0
p256,mldsa44,x25519,mlkem512,5,0,576,0,156.0,,11.0
p256,mldsa44,x25519,mlkem512,5,1,1280,0,119.0,,12.0
p256,mldsa44,x25519,mlkem512,5,1,1500,0,126.0,,11.0
p256,mldsa44,x25519,mlkem512,5,1,576,0,,,
p256,mldsa44,x25519,mlkem512,5,5,1280,0,60.0,,11.0
p256,mldsa44,x448,bikel1,5,0,1280,0,102.0,,11.0
p256,mldsa44,x448,bikel1,5,0,1500,0,80.0,,11.0
p256,mldsa44,x448,bikel1,5,0,576,0,92.0,,11.0
p256,mldsa44,x448,bikel1,5,1,1280,0,54.0,,11.0
p256,mldsa44,x448,bikel1,5,1,1500,0,104.0,,11.0
p256,mldsa44,x448,bikel1,5,1,576,0,66.0,,11.0
p256,mldsa44,x448,bikel1,5,5,1500,0,28.0,,11.0
p256,mldsa44,x448,frodo640shake,5,0,1280,0,71.0,,11.0
p256,mldsa44,x448,frodo640shake,5,0,1500,0,52.0,,11.0
p256,mldsa44,x448,frodo640shake,5,0,576,0,61.0,,11.0
p256,mldsa44,x448,frodo640shake,5,1,1280,0,49.0,,11.0
p256,mldsa44,x448,frodo640shake,5,1,1500,0,62.0,,11.0
p256,mldsa44,x448,frodo640shake,5,1,576,0,46.0,,11.0
p256,mldsa44,x448,frodo640shake,5,5,1280,0,36.0,,11.0
p256,mldsa44,x448,frodo640shake,5,5,1500,0,,,
p256,mldsa44,x448,hqc128,5,0,1280,0,16.0,,11.0
p256,mldsa44,x448,hqc128,5,0,1500,0,15.0,,11.0
p256,mldsa44,x448,hqc128,5,0,576,0,16.0,,11.0
p256,mldsa44,x448,hqc128,5,1,1280,0,13.0,,11.0
p256,mldsa44,x448,hqc128,5,1,1500,0,17.0,,11.0
p256,mldsa44,x448,hqc128,5,1,576,0,16.0,,11.0
p256,mldsa44,x448,hqc128,5,5,1280,0,,,
p256,mldsa44,x448,hqc128,5,5,1500,0,13.0,,11.0
p256,mldsa44,x448,mlkem512,5,0,1280,0,121.0,,11.0
p256,mldsa44,x448,mlkem512,5,0,1500,0,100.0,,11.0
p256,mldsa44,x448,mlkem512,5,0,576,0,112.0,,11.0
p256,mldsa44,x448,mlkem512,5,1,1280,0,82.0,,11.0
p256,mldsa44,x448,mlkem512,5,1,1500,0,86.0,,11.0
p256,mldsa44,x448,mlkem512,5,1,576,0,89.0,,11.0
p256,mldsa44,x448,mlkem512,5,5,1280,0,,,
p256,snova2454shake,p256,bikel1,5,0,1280,0,74.0,,11.0
p256,snova2454shake,p256,bikel1,5,0,1500,0,82.0,,11.0
p256,snova2454shake,p256,bikel1,5,0,576,0,72.0,,11.0
p256,snova2454shake,p256,bikel1,5,1,1280,0,70.0,,11.0
p256,snova2454shake,p256,bikel1,5,1,1500,0,65.0,,11.0
p256,snova2454shake,p256,bikel1,5,1,576,0,85.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,0,1280,0,52.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,0,1500,0,56.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,0,576,0,45.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,1,1280,0,54.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,1,1500,0,51.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,1,576,0,61.0,,11.0
p256,snova2454shake,p256,hqc128,5,0,1280,0,15.0,,11.0
p256,snova2454shake,p256,hqc128,5,0,1500,0,15.0,,11.0
p256,snova2454shake,p256,hqc128,5,0,576,0,13.0,,11.0
p256,snova2454shake,p256,hqc128,5,1,1280,0,16.0,,12.0
p256,snova2454shake,p256,hqc128,5,1,1500,0,14.0,,11.0
p256,snova2454shake,p256,hqc128,5,1,576,0,17.0,,11.0
p256,snova2454shake,p256,mlkem512,5,0,1280,0,87.0,,11.0
p256,snova2454shake,p256,mlkem512,5,0,1500,0,91.0,,11.0
p256,snova2454shake,p256,mlkem512,5,0,576,0,69.0,,11.0
p256,snova2454shake,p256,mlkem512,5,1,1280,0,73.0,,11.0
p256,snova2454shake,p256,mlkem512,5,1,1500,0,59.0,,11.0
p256,snova2454shake,p256,mlkem512,5,1,576,0,81.0,,11.0
p256,snova2454shake,p256,mlkem512,5,5,1500,0,,,
p256,snova2454shake,x25519,bikel1,5,0,1280,0,116.0,,11.0
p256,snova2454shake,x25519,bikel1,5,0,1500,0,116.0,,11.0
p256,snova2454shake,x25519,bikel1,5,0,576,0,104.0,,11.0
p256,snova2454shake,x25519,bikel1,5,1,1280,0,89.0,,11.0
p256,snova2454shake,x25519,bikel1,5,1,1500,0,92.0,,11.0
p256,snova2454shake,x25519,bikel1,5,1,576,0,125.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,0,1280,0,71.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,0,1500,0,75.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,0,576,0,61.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,1,1280,0,62.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,1,1500,0,60.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,1,576,0,64.0,,11.0
p256,snova2454shake,x25519,hqc128,25,0,1280,0,18.0,,11.0
p256,snova2454shake,x25519,hqc128,25,0,1500,0,16.0,,11.0
p256,snova2454shake,x25519,hqc128,25,0,576,0,18.0,,11.0
p256,snova2454shake,x25519,hqc128,25,1,1280,0,16.0,,11.0
p256,snova2454shake,x25519,hqc128,25,1,1500,0,14.0,,11.0
p256,snova2454shake,x25519,hqc128,25,1,576,0,18.0,,11.0
p256,snova2454shake,x25519,hqc128,5,0,1280,0,17.0,,11.0
p256,snova2454shake,x25519,hqc128,5,0,1500,0,16.0,,11.0
p256,snova2454shake,x25519,hqc128,5,0,576,0,14.0,,11.0
p256,snova2454shake,x25519,hqc128,5,1,1280,0,18.0,,11.0
p256,snova2454shake,x25519,hqc128,5,1,1500,0,14.0,,11.0
p256,snova2454shake,x25519,hqc128,5,1,576,0,19.0,,11.0
p256,snova2454shake,x25519,hqc128,5,5,1280,0,19.0,,11.0
p256,snova2454shake,x25519,hqc128,5,5,1500,0,17.0,,11.0
p256,snova2454shake,x25519,hqc128,5,5,576,0,17.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,0,1280,0,155.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,0,1500,0,153.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,0,576,0,127.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,1,1280,0,115.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,1,1500,0,95.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,1,576,0,119.0,,11.0
p256,snova2454shake,x448,bikel1,5,0,1280,0,96.0,,11.0
p256,snova2454shake,x448,bikel1,5,0,1500,0,103.0,,11.0
p256,snova2454shake,x448,bikel1,5,0,576,0,83.0,,11.0
p256,snova2454shake,x448,bikel1,5,1,1280,0,82.0,,11.0
p256,snova2454shake,x448,bikel1,5,1,1500,0,85.0,,11.0
p256,snova2454shake,x448,bikel1,5,1,576,0,95.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,0,1280,0,62.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,0,1500,0,65.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,0,576,0,58.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,1,1280,0,46.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,1,1500,0,56.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,1,576,0,63.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,5,1500,0,51.0,,11.0
p256,snova2454shake,x448,hqc128,25,0,1280,0,18.0,,11.0
p256,snova2454shake,x448,hqc128,25,0,1500,0,18.0,,11.0
p256,snova2454shake,x448,hqc128,25,0,576,0,18.0,,11.0
p256,snova2454shake,x448,hqc128,25,1,1280,0,16.0,,11.0
p256,snova2454shake,x448,hqc128,25,1,1500,0,18.0,,11.0
p256,snova2454shake,x448,hqc128,25,1,576,0,18.0,,11.0
p256,snova2454shake,x448,hqc128,5,0,1280,0,16.0,,11.0
p256,snova2454shake,x448,hqc128,5,0,1500,0,15.0,,11.0
p256,snova2454shake,x448,hqc128,5,0,576,0,15.0,,11.0
p256,snova2454shake,x448,hqc128,5,1,1280,0,17.0,,11.0
p256,snova2454shake,x448,hqc128,5,1,1500,0,17.0,,12.0
p256,snova2454shake,x448,hqc128,5,1,576,0,18.0,,11.0
p256,snova2454shake,x448,hqc128,5,5,1280,0,16.0,,11.0
p256,snova2454shake,x448,hqc128,5,5,1500,0,13.0,,11.0
p256,snova2454shake,x448,hqc128,5,5,576,0,14.0,,11.0
p256,snova2454shake,x448,mlkem512,5,0,1280,0,116.0,,11.0
p256,snova2454shake,x448,mlkem512,5,0,1500,0,120.0,,11.0
p256,snova2454shake,x448,mlkem512,5,0,576,0,100.0,,11.0
p256,snova2454shake,x448,mlkem512,5,1,1280,0,117.0,,11.0
p256,snova2454shake,x448,mlkem512,5,1,1500,0,99.0,,11.0
p256,snova2454shake,x448,mlkem512,5,1,576,0,102.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,0,1280,0,23.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,0,1500,0,25.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,0,576,0,24.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,1,1280,0,20.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,1,1500,0,26.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,1,576,0,24.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,5,1280,0,19.0,,11.0
p256,sphincsshake128fsimple,p256,bikel1,5,5,1500,0,17.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,0,1280,0,21.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,0,1500,0,22.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,0,576,0,21.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,1,1280,0,18.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,1,1500,0,23.0,,11.0
p256,sphincsshake128fsimple,p256,frodo640shake,5,1,576,0,20.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,0,1280,0,10.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,0,1500,0,10.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,0,576,0,10.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,1,1280,0,9.0,,11.0
p256,sphincsshake128fsimple,p256,hqc128,5,1,1500,0,10.0,,12.0
p256,sphincsshake128fsimple,p256,hqc128,5,1,576,0,10.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,0,1280,0,26.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,0,1500,0,26.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,0,576,0,25.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,1,1280,0,18.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,1,1500,0,23.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,1,576,0,25.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,5,1280,0,20.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,5,1500,0,24.0,,11.0
p256,sphincsshake128fsimple,p256,mlkem512,5,5,576,0,,,
p256,sphincsshake128fsimple,x25519,bikel1,5,0,1280,0,28.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,0,1500,0,28.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,0,576,0,25.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,1,1280,0,25.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,1,1500,0,22.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,1,576,0,28.0,,11.0
p256,sphincsshake128fsimple,x25519,bikel1,5,5,1280,0,,,
p256,sphincsshake128fsimple,x25519,bikel1,5,5,1500,0,25.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,0,1280,0,23.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,0,1500,0,23.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,0,576,0,23.0,,11.0
p256,sphincsshake128fsimple,x25519,frodo640shake,5,1,1280,0,20.0,,11.0
